source,target,weight
flor,hierba,153
blanca,balsámico,153
marcada,cítrico,153
cuerpo,madura,153
vainilla,boca,153
amplio,amarillo,153
rcp,coupage,152
dorado,melocotón,152
albaricoque,nariz,152
aroma,salud,152
blanca,vainilla,152
cítrico,chardonnay,152
macabeo,amarillo,152
blanca,paso,152
frescor,fruta,152
densa,lágrima,152
cuerpo,fondo,152
francés,acidez,152
verde,pajizo,152
flor,hueso,152
mineral,tropical,152
blanca,gusto,152
limpio,pera,151
manzana,agradable,151
verdoso,bodega,151
fácil,acidez,151
frutal,final,150
elegante,cítrico,150
pajizo,frutal,150
color,ahumado,150
cítrico,dulce,150
densa,acidez,150
aroma,dulce,150
brillante,salud,150
brillante,glicérico,150
dorado,año,150
amargor,nariz,150
blanca,graso,150
toque,agradable,149
fina,limpio,149
toque,suave,149
francés,botella,149
aroma,limón,149
untuoso,ligero,149
color,balsámico,149
fresco,chardonnay,149
fruta,albaricoque,149
entrada,elaborado,149
amarillo,complejo,149
toque,intensidad,149
baja,acidez,149
paladar,cítrico,149
blanca,tiempo,149
monovarietal,nota,149
albariño,toque,149
hinojo,brillante,149
blanca,amargor,148
monovarietal,cítrico,148
fresco,intenso,148
probar,acidez,148
verdoso,piña,148
roble,tostado,148
madura,ligero,148
cremoso,amarillo,148
sabroso,nariz,148
aroma,barrica,147
brillante,garnacha,147
fruta,goloso,147
cremoso,acidez,147
manzana,pomelo,147
añada,botella,147
brillante,frutal,147
vez,blanca,147
largo,ligero,147
pomelo,nota,147
manzana,piña,147
dorado,volúmen,146
volúmen,final,146
nota,salud,146
intensidad,pera,146
flor,rcp,146
roble,nota,146
mineral,pálido,146
aroma,botella,146
verdejo,rcp,146
pajizo,uva,146
largo,elaborado,146
blanca,guardar,146
francés,seco,146
fruta,ligeramente,146
amplio,boca,145
malvasía,blanca,145
brillante,limón,145
crianza,inoxidable,145
destello,elaborado,145
lágrima,fondo,145
cata,fruta,145
ligeramente,amarillo,145
color,aromático,145
persistencia,coupage,145
intensidad,amargo,145
nariz,correcto,144
balsámico,amarillo,144
bodega,toque,144
lágrima,madura,144
albariño,aroma,144
dorado,pera,144
excelente,boca,144
fruta,paso,144
verdoso,verde,144
herbáceo,botella,144
dorado,albariño,144
seco,alta,144
fruta,viña,143
mineral,tostado,143
año,nariz,143
cítrico,inoxidable,143
aromático,hierba,143
largo,hierba,143
limón,nota,143
untuoso,francés,143
limpio,suave,143
pomelo,final,143
mineral,barrica,143
fortaleza,superación,142
fácil,boca,142
superación,resistencia,142
invulnerabilidad,resistencia,142
blanca,tomar,142
invulnerabilidad,adaptación,142
nota,dulce,142
invulnerabilidad,superación,142
superación,estoicismo,142
final,piña,142
aromático,fresco,142
recomendable,alta,142
invulnerabilidad,estoicismo,142
invulnerabilidad,fortaleza,142
garnacha,cítrico,142
dorado,amargo,142
adaptación,resistencia,142
adaptación,estoicismo,142
fortaleza,estoicismo,142
limpio,hierba,142
fortaleza,resistencia,142
adaptación,superación,142
resistencia,estoicismo,142
adaptación,fortaleza,142
blanca,fermentación,141
graso,amarillo,141
largo,salud,141
cuerpo,destello,141
albariño,final,141
mineral,alta,141
salino,fondo,141
brillante,pomelo,141
seco,melocotón,141
mejor,boca,141
fondo,ligero,141
botella,final,141
color,ligeramente,140
alta,boca,140
balsámico,nariz,140
reflejo,pálido,140
superación,sobrevivir,140
estoicismo,sobrevivir,140
persistente,cítrico,140
paladar,elaborado,140
seco,hierba,140
invulnerabilidad,sobrevivir,140
añada,nota,140
vainilla,acidez,140
vainilla,amarillo,140
uva,largo,140
fortaleza,sobrevivir,140
adaptación,sobrevivir,140
destello,ligero,140
reflejo,seco,140
resistencia,sobrevivir,140
flor,melocotón,140
verdoso,melocotón,140
aromático,nariz,139
toque,salud,139
nariz,anisado,139
brillante,chardonnay,139
cítrico,recordar,139
paso,boca,139
tropical,ligero,139
verdoso,hinojo,139
hueso,persistencia,138
fina,rcp,138
fina,largo,138
barrica,alta,138
recomendable,cítrico,138
recomendable,fresco,138
largo,barrica,138
frescor,acidez,138
manzana,salino,138
sabroso,fresco,138
garnacha,boca,137
dorado,agradable,137
pomelo,fresco,137
amarillo,paso,137
crianza,pálido,137
recordar,fresco,137
mineral,amargo,137
bodega,poder,136
sobreponer,estoicismo,136
madura,botella,136
año,pajizo,136
madera,acidez,136
lágrima,salud,136
persistencia,pálido,136
verdoso,joven,136
brillante,sedoso,136
sedoso,aroma,136
mineral,albariño,136
flor,crianza,136
sobreponer,resistencia,136
sobreponer,invulnerabilidad,136
sobreponer,adaptación,136
elegante,fresco,136
blanca,menos,136
fina,seco,136
salino,madura,136
sobreponer,fortaleza,136
sobreponer,sobrevivir,136
sobreponer,superación,136
flor,tostado,135
toque,persistencia,135
francés,pajizo,135
color,madera,135
untuoso,volúmen,135
uva,lágrima,135
tostado,francés,135
fácil,cítrico,135
equilibrado,fresco,135
vainilla,color,135
persistencia,amargo,135
flor,suave,135
blanca,xarel,135
manzana,paladar,134
color,punto,134
blanca,piel,134
verdoso,frutal,134
color,anisado,134
paciencia,fondo,134
mineral,crianza,134
destello,salino,134
toque,pera,134
tostado,botella,134
largo,intenso,134
barrica,madera,134
hueso,largo,133
floral,ligero,133
persistencia,ligero,133
pálido,hierba,133
dorado,uva,133
final,correcto,133
tropical,fondo,133
barrica,elaborado,133
verdoso,uva,133
crianza,rcp,133
nariz,madera,133
cítrico,ahumado,133
mineral,recomendable,133
bollería,fruta,133
blanca,creer,133
fina,persistencia,132
crianza,salino,132
blanca,pequeña,132
fruta,nueva,132
probar,amarillo,132
probar,nota,132
marcada,nariz,132
flor,fina,132
blanca,frescor,132
hinojo,intensidad,132
limpio,amargo,132
verdejo,brillante,132
garnacha,botella,132
lágrima,elaborado,132
año,francés,132
fácil,beber,132
blanca,ver,132
cremoso,cítrico,132
recuperar,sobrevivir,131
recuperar,superación,131
recuperar,fuerza,131
recuperar,fondo,131
recuperar,adaptación,131
recuperar,estoicismo,131
blanca,ligeramente,131
sobreponer,recuperar,131
blanca,copa,131
acidez,ahumado,131
gustar,acidez,131
fruta,producción,131
recuperar,resistencia,131
destello,melocotón,131
verdoso,hueso,131
fina,toque,131
pajizo,glicérico,131
albariño,persistencia,131
invulnerabilidad,recuperar,131
fruta,variedad,131
glicérico,nota,131
nariz,ahumado,131
recuperar,fortaleza,131
recuperar,impertable,130
firmeza,impertable,130
color,complejo,130
fortaleza,energía,130
vigor,firmeza,130
vigor,estoicismo,130
vigor,energía,130
tolerancia,fortaleza,130
vigor,fortaleza,130
tolerancia,fuerza,130
vigor,fondo,130
firmeza,fortaleza,130
resistencia,energía,130
estoicismo,impertable,130
estoicismo,energía,130
firmeza,fondo,130
tolerancia,firmeza,130
tolerancia,estoicismo,130
tolerancia,energía,130
tolerancia,fondo,130
invulnerabilidad,fondo,130
invulnerabilidad,firmeza,130
cuerpo,herbáceo,130
tolerancia,superación,130
invulnerabilidad,tolerancia,130
invulnerabilidad,vigor,130
tolerancia,sobrevivir,130
tolerancia,impertable,130
tolerancia,resistencia,130
tolerancia,adaptación,130
tolerancia,vigor,130
invulnerabilidad,energía,130
invulnerabilidad,impertable,130
invulnerabilidad,fuerza,130
vigor,superación,130
fondo,energía,130
fondo,superación,130
fondo,sobrevivir,130
resistencia,impertable,130
firmeza,sobrevivir,130
resignación,invulnerabilidad,130
resignación,impertable,130
resignación,vigor,130
adaptación,energía,130
resignación,superación,130
resignación,tolerancia,130
resignación,estoicismo,130
vigor,adaptación,130
sobreponer,tolerancia,130
impertable,energía,130
sobreponer,fondo,130
sobreponer,firmeza,130
sobreponer,energía,130
sobreponer,vigor,130
blanca,mismo,130
fondo,resistencia,130
fondo,impertable,130
fondo,fuerza,130
fondo,estoicismo,130
vigor,sobrevivir,130
vigor,resistencia,130
vigor,impertable,130
vigor,fuerza,130
recuperar,tolerancia,130
recuperar,firmeza,130
firmeza,fuerza,130
adaptación,fuerza,130
recuperar,energía,130
recuperar,vigor,130
adaptación,impertable,130
paciencia,fuerza,130
paciencia,impertable,130
paciencia,recuperar,130
paciencia,estoicismo,130
fortaleza,impertable,130
fortaleza,fondo,130
fortaleza,fuerza,130
superación,energía,130
paciencia,energía,130
paciencia,firmeza,130
paciencia,resignación,130
paciencia,sobreponer,130
nariz,chardonnay,130
paciencia,superación,130
paciencia,tolerancia,130
paciencia,vigor,130
dorado,glicérico,130
viura,amarillo,130
firmeza,adaptación,130
firmeza,superación,130
firmeza,resistencia,130
agradable,pálido,130
resignación,sobrevivir,130
sobreponer,impertable,130
sobreponer,fuerza,130
resignación,resistencia,130
resignación,sobreponer,130
sobrevivir,energía,130
sobrevivir,impertable,130
resignación,adaptación,130
resignación,recuperar,130
firmeza,estoicismo,130
firmeza,energía,130
resignación,fortaleza,130
resignación,fondo,130
resignación,fuerza,130
paciencia,resistencia,130
paciencia,fortaleza,130
adaptación,fondo,130
paciencia,sobrevivir,130
paciencia,adaptación,130
limón,fresco,130
nariz,punto,130
paciencia,invulnerabilidad,130
superación,impertable,130
fuerza,estoicismo,130
fuerza,energía,130
resignación,firmeza,130
resignación,energía,130
fuerza,sobrevivir,130
fuerza,superación,130
fuerza,impertable,130
fuerza,resistencia,130
verdoso,amargo,129
nota,recordar,129
ligeramente,boca,129
hueso,herbáceo,129
albaricoque,acidez,129
botella,elaborado,129
sabroso,nota,129
garnacha,acidez,129
pajizo,elaborado,129
añada,amarillo,128
fondo,sufrimiento,128
invulnerabilidad,flema,128
resistencia,flema,128
recuperar,sufrimiento,128
floral,madura,128
entrada,agradable,128
estoicismo,flema,128
resistencia,sufrimiento,128
tolerancia,flema,128
firmeza,flema,128
vigor,flema,128
verdoso,albariño,128
adaptación,sufrimiento,128
vigor,sufrimiento,128
verdejo,tropical,128
tolerancia,sufrimiento,128
invulnerabilidad,sufrimiento,128
estoicismo,sufrimiento,128
seco,anisado,128
untuoso,melocotón,128
fruta,bastante,128
fondo,flema,128
sobreponer,sufrimiento,128
valiente,fondo,128
resignación,sufrimiento,128
sobreponer,flema,128
fuerza,flema,128
salino,largo,128
sobrevivir,flema,128
sufrimiento,energía,128
dorado,ahumado,128
sufrimiento,sobrevivir,128
sufrimiento,impertable,128
firmeza,sufrimiento,128
verdoso,entrada,128
sufrimiento,flema,128
valiente,recuperar,128
tostado,persistencia,128
especiado,fruta,128
adaptación,flema,128
resignación,flema,128
leve,nota,128
fruta,especia,128
paciencia,sufrimiento,128
fortaleza,sufrimiento,128
superación,sufrimiento,128
blanca,precio,128
monovarietal,recomendable,128
fuerza,sufrimiento,128
superación,flema,128
paciencia,flema,128
aroma,leve,128
punto,fresco,128
impertable,flema,128
limpio,paladar,128
fortaleza,flema,128
recuperar,flema,128
energía,flema,128
valiente,resistencia,127
valiente,sufrimiento,127
valiente,sobrevivir,127
valiente,superación,127
valiente,tolerancia,127
flor,pera,127
valiente,vigor,127
valiente,fuerza,127
valiente,flema,127
verdoso,fina,127
valiente,fortaleza,127
valiente,firmeza,127
valiente,estoicismo,127
valiente,energía,127
roble,pajizo,127
resignación,valiente,127
sobreponer,valiente,127
blanca,interesante,127
hueso,untuoso,127
invulnerabilidad,valiente,127
sabroso,cítrico,127
valiente,adaptación,127
valiente,impertable,127
cremoso,boca,127
monovarietal,fresco,127
año,viñedo,127
paciencia,valiente,127
elegante,final,127
elegante,aroma,127
nueva,amarillo,126
blanca,goloso,126
intensidad,leve,126
variedad,boca,126
hueso,madura,126
madura,hierba,126
limpio,melocotón,126
dorado,elegante,126
albariño,manzana,126
cítrico,equilibrado,126
verdejo,bodega,126
probar,cítrico,126
densa,nariz,126
crianza,macabeo,126
bodega,pequeña,126
marcada,nota,125
fruta,fermentación,125
verdoso,salino,125
herbáceo,lágrima,125
amargor,cítrico,125
blanca,bastante,125
coupage,fresco,125
blanca,casa,125
aromático,nota,125
limón,final,125
amplio,acidez,125
sutil,fruta,125
verdejo,manzana,125
entrada,flor,125
nota,ahumado,125
aroma,anisado,125
nariz,baja,125
tropical,agradable,125
persistente,fresco,125
reflejo,largo,125
goloso,amarillo,125
bodega,final,124
amarillo,viña,124
brillante,aromático,124
cuerpo,persistencia,124
dorado,paladar,124
blanca,bollería,124
fina,destello,124
rcp,botella,124
toque,salino,124
blanca,vieja,124
recomendable,boca,124
goloso,acidez,124
sedoso,nota,124
pajizo,alta,124
seco,correcto,124
coupage,boca,124
pajizo,coupage,124
sedoso,final,123
brillante,joven,123
fruta,tomar,123
densa,nota,123
untuoso,bodega,123
bodega,intenso,123
untuoso,amargo,123
nota,punto,123
acidez,beber,123
elegante,largo,123
bodega,probar,123
lágrima,pera,123
crianza,floral,123
floral,lágrima,122
flor,amargo,122
excelente,acidez,122
cuerpo,largo,122
largo,melocotón,122
ribete,boca,122
pálido,suave,122
sedoso,largo,122
cata,botella,122
aroma,recordar,121
intensidad,suave,121
nota,equilibrado,121
seco,pera,121
variedad,amarillo,121
tostado,ligero,121
francés,nota,121
beber,fresco,121
grande,fondo,121
ligeramente,acidez,121
manzana,amargo,121
barrica,glicérico,121
barrica,viura,121
frescor,boca,121
seco,ahumado,121
balsámico,acidez,121
dulce,fresco,121
goloso,boca,121
agradable,paladar,120
copa,fruta,120
malvasía,fruta,120
entrada,suave,120
reflejo,madura,120
brillante,correcto,120
color,goloso,120
fina,manzana,120
graso,acidez,120
hinojo,manzana,120
bodega,seco,120
godello,cítrico,120
acidez,mejor,120
dorado,piña,119
fruta,ribete,119
blanca,especiado,119
graso,boca,119
fruta,piel,119
fruta,tiempo,119
hueso,fondo,119
hinojo,final,119
crianza,albariño,119
tostado,fresco,119
añada,año,119
pálido,lágrima,119
aroma,ahumado,119
manzana,bodega,119
sensación,acidez,119
entrada,hierba,119
recuperar,grande,118
paciencia,grande,118
flor,intenso,118
sobreponer,grande,118
lágrima,hierba,118
tacto,boca,118
recomendable,barrica,118
leve,final,118
largo,pera,118
bodega,garnacha,118
resignación,grande,118
fina,intensidad,118
amarillo,bastante,118
entrada,sedoso,118
verde,toque,118
sedoso,destello,118
lima,boca,118
vez,fruta,118
grande,energía,118
grande,fuerza,118
grande,firmeza,118
grande,impertable,118
grande,resistencia,118
grande,vigor,118
grande,superación,118
grande,estoicismo,118
grande,adaptación,118
grande,sobrevivir,118
grande,fortaleza,118
añada,nueva,118
seco,recomendable,118
invulnerabilidad,grande,118
tolerancia,grande,118
intensidad,amargor,117
blanca,afrutado,117
flor,agradable,117
amarillo,tomar,117
cata,boca,117
verdejo,herbáceo,117
fruta,mineralidad,117
valiente,grande,117
precio,fruta,117
gustar,amarillo,117
dulce,final,117
agradable,destello,117
garnacha,macabeo,117
bodega,joven,117
elegante,seco,117
rcp,pera,117
mineralidad,boca,117
monovarietal,seco,117
volúmen,coupage,117
fondo,hierba,117
gruesa,boca,116
volúmen,correcto,116
tropical,hierba,116
verdoso,cuerpo,116
grande,flema,116
grande,sufrimiento,116
crianza,glicérico,116
nariz,ligeramente,116
francés,nariz,116
dorado,recomendable,116
mineral,monovarietal,116
pajizo,leve,116
lima,amarillo,116
sensación,cítrico,116
mineral,fina,116
rcp,joven,116
aroma,amargor,116
flor,botella,116
ver,nota,116
verdejo,uva,116
aroma,densa,116
crianza,intenso,116
hueso,limpio,116
pajizo,intenso,116
hinojo,herbáceo,116
hueso,ligero,116
superación,intrépido,115
fuerza,intrépido,115
resignación,intrépido,115
manzana,limón,115
invulnerabilidad,intrépido,115
sobreponer,intrépido,115
estoicismo,intrépido,115
alta,final,115
rcp,hierba,115
resistencia,intrépido,115
persistente,pajizo,115
intrépido,impertable,115
tropical,chardonnay,115
cremoso,color,115
recuperar,intrépido,115
intrépido,energía,115
tropical,suave,115
intrépido,flema,115
fortaleza,intrépido,115
fondo,intrépido,115
intrépido,sobrevivir,115
intrépido,sufrimiento,115
monovarietal,pajizo,115
floral,fondo,115
brillante,leve,115
vigor,intrépido,115
valiente,intrépido,115
tostado,toque,115
uva,salud,115
hinojo,seco,115
adaptación,intrépido,115
entrada,pálido,115
dorado,alta,115
tolerancia,intrépido,115
fruta,levadura,115
paciencia,intrépido,115
firmeza,intrépido,115
aroma,chardonnay,115
vainilla,nariz,115
floral,destello,114
levadura,amarillo,114
blanca,miel,114
fruta,tono,114
blanca,sabor,114
pajizo,paladar,114
marcada,fresco,114
gruesa,acidez,114
tono,amarillo,114
verdejo,toque,114
excelente,nota,114
excelente,cítrico,114
pajizo,marcada,114
pálido,fondo,114
año,probar,114
acidez,refrescante,114
dorado,persistente,114
bodega,largo,114
acidez,bastante,114
barrica,intenso,114
tropical,entrada,114
dorado,madera,114
mineralidad,nariz,113
color,variedad,113
tropical,bodega,113
bodega,inoxidable,113
verde,intensidad,113
bodega,chardonnay,113
oro,color,113
monovarietal,alta,113
seco,limón,113
roble,madura,113
brillante,sabroso,113
flor,piña,113
flor,bodega,113
fermentación,amarillo,113
salud,fresco,113
toque,amargo,113
ahumado,final,113
año,seco,113
herbáceo,volúmen,113
largo,botella,112
bodega,uva,112
tostado,fondo,112
roble,toque,112
probar,botella,112
frescor,amarillo,112
acidez,paso,112
intensidad,anisado,112
aroma,punto,112
madera,nota,112
aroma,equilibrado,112
anisado,final,112
punto,final,112
fruta,guardar,112
pajizo,pomelo,112
blanca,gruesa,112
probar,boca,112
amplio,color,112
manzana,leve,112
malvasía,amarillo,111
color,paso,111
brillante,densa,111
cítrico,macabeo,111
miel,boca,111
brillante,ahumado,111
blanca,levadura,111
amarillo,beber,111
mineralidad,amarillo,111
manzana,frutal,111
sensación,nota,111
godello,color,111
godello,acidez,111
bodega,mejor,111
floral,suave,111
verdoso,paladar,111
fruta,primer,111
intensidad,frutal,111
intensidad,pomelo,111
verde,limpio,111
fruta,creer,111
blanca,sutil,111
fruta,gruesa,111
fruta,gusto,110
bodega,pálido,110
rcp,densa,110
largo,suave,110
destello,suave,110
destello,pomelo,110
color,gruesa,110
reflejo,ligero,110
albaricoque,nota,110
especiado,boca,110
cata,color,110
pajizo,sabroso,110
fruta,xarel,110
pajizo,chardonnay,110
brillante,alta,110
albariño,salino,110
cítrico,mejor,110
roble,garnacha,110
boca,refrescante,110
uva,botella,110
verdejo,reflejo,110
densa,cítrico,110
flor,leve,110
integrada,fruta,110
cuerpo,lágrima,109
nariz,gruesa,109
alta,fresco,109
pálido,madura,109
brillante,inoxidable,109
baja,cítrico,109
tostado,herbáceo,109
blanca,especia,109
crianza,ligero,109
agradable,floral,109
cuerpo,salino,109
roble,año,109
color,ribete,109
verdoso,dorado,109
untuoso,alta,109
flor,pomelo,109
flor,frutal,109
joven,final,109
afrutado,fresco,108
albaricoque,cítrico,108
añada,barrica,108
blanca,depósito,108
dorado,punto,108
lágrima,gruesa,108
pajizo,equilibrado,108
levadura,boca,108
leve,seco,108
sabroso,final,108
intensidad,piña,108
final,intenso,108
