Unnamed: 0,Tipo,Usuario,Comentario,Comentario_TOKEN,Comentario_LEMA,tokens_red
22,Rosado,Francesc G,  celler sanromà power   y    botellas varias que hemos ido bebiendo del compañero edu sanromà en los últimos tiempos    espumoso rosado elaborado mediante método ancestral  una sola fermentación  de    trepat  rojo cereza brillante  fruta roja  herbáceo  toque a flores  lilas   carbónico  seco  fácil  fresco  ideal para el verano  botella   de    ,"['celler', 'sanromà', 'power', 'botellas', 'varias', 'ido', 'bebiendo', 'compañero', 'edu', 'sanromà', 'últimos', 'tiempos', 'espumoso', 'rosado', 'elaborado', 'mediante', 'método', 'ancestral', 'sola', 'fermentación', 'trepat', 'rojo', 'cereza', 'brillante', 'fruta', 'roja', 'herbáceo', 'toque', 'flores', 'lilas', 'carbónico', 'seco', 'fácil', 'fresco', 'ideal', 'verano', 'botella']","['bodega', 'poder', 'botella', 'ir', 'beber', 'compañero', 'último', 'tiempo', 'espumoso', 'rosado', 'elaborado', 'método', 'ancestral', 'fermentación', 'trepat', 'rojo', 'cereza', 'brillante', 'fruta', 'rojo', 'herbáceo', 'toque', 'flor', 'lila', 'carbónica', 'seco', 'fácil', 'fresco', 'ideal', 'verano', 'botella']","['bodega', 'poder', 'botella', 'ir', 'beber', 'compañero', 'último', 'tiempo', 'espumoso', 'rosado', 'elaborado', 'método', 'ancestral', 'fermentación', 'trepat', 'rojo', 'cereza', 'brillante', 'fruta', 'rojo', 'herbáceo', 'toque', 'flor', 'lila', 'carbónica', 'seco', 'fácil', 'fresco', 'ideal', 'verano', 'botella']"
23,Rosado,Francesc G, muy interesante rosado  clarete  de dominio del águila  do rdd   elaborado con tempranillo y blanca del país mayoritariamente  además de bobal y garnacha crianza de unos   meses en cubillos de roble  rojo anaranjado muy intenso  flores secas  fruta roja  especiado  herbáceo  tostados ligeros  amplio en boca  con volumen  toque salino al final  en boca parece un tinto disfrazado  buen producto aunque algo caro  sobre los  €  y eso para lo que es  lo penaliza un poco  ,"['interesante', 'rosado', 'clarete', 'dominio', 'águila', 'do', 'rdd', 'elaborado', 'tempranillo', 'blanca', 'país', 'mayoritariamente', 'además', 'bobal', 'garnacha', 'crianza', 'meses', 'cubillos', 'roble', 'rojo', 'anaranjado', 'intenso', 'flores', 'secas', 'fruta', 'roja', 'especiado', 'herbáceo', 'tostados', 'ligeros', 'amplio', 'boca', 'volumen', 'toque', 'salino', 'final', 'boca', 'parece', 'tinto', 'disfrazado', 'buen', 'producto', 'aunque', 'caro', 'penaliza']","['interesante', 'rosado', 'clarete', 'dominio', 'elaborado', 'tempranillo', 'blanca', 'mayoría', 'bobal', 'garnacha', 'crianza', 'roble', 'rojo', 'anaranjado', 'intenso', 'flor', 'seco', 'fruta', 'rojo', 'especiado', 'herbáceo', 'tostado', 'ligero', 'amplio', 'boca', 'volúmen', 'toque', 'salino', 'final', 'boca', 'parecer', 'tinto', 'producto', 'caro', 'penalizar']","['interesante', 'rosado', 'clarete', 'dominio', 'elaborado', 'tempranillo', 'blanca', 'mayoría', 'bobal', 'garnacha', 'crianza', 'roble', 'rojo', 'anaranjado', 'intenso', 'flor', 'seco', 'fruta', 'rojo', 'especiado', 'herbáceo', 'tostado', 'ligero', 'amplio', 'boca', 'volúmen', 'toque', 'salino', 'final', 'boca', 'parecer', 'tinto', 'producto', 'caro', 'penalizar']"
24,Rosado,Francesc G, y ahí va el otro rosado  este el sangrado  que elabora castell d encús para su club  repito prácticamente nota  me sigue gustando y su hermano macerado ha mejorado     también merlot  rosa intenso y brillante  fruta roja  fresa  sandía  toque flores blancas  herbáceo  fresco  fácil  intenso em boca  buen producto  como no  de raül bobet  ,"['ahí', 'va', 'rosado', 'sangrado', 'elabora', 'castell', 'encús', 'club', 'repito', 'prácticamente', 'nota', 'sigue', 'gustando', 'hermano', 'macerado', 'mejorado', 'merlot', 'rosa', 'intenso', 'brillante', 'fruta', 'roja', 'fresa', 'sandía', 'toque', 'flores', 'blancas', 'herbáceo', 'fresco', 'fácil', 'intenso', 'em', 'boca', 'buen', 'producto', 'raül', 'bobet']","['rosado', 'sangrado', 'elaborar', 'club', 'repetir', 'nota', 'gustar', 'hermano', 'macerado', 'mejorado', 'merlot', 'rosa', 'intenso', 'brillante', 'fruta', 'rojo', 'fresa', 'sandía', 'toque', 'flor', 'blanca', 'herbáceo', 'fresco', 'fácil', 'intenso', 'boca', 'producto', 'bobet']","['rosado', 'sangrado', 'elaborar', 'club', 'repetir', 'nota', 'gustar', 'hermano', 'macerado', 'mejorado', 'merlot', 'rosa', 'intenso', 'brillante', 'fruta', 'rojo', 'fresa', 'sandía', 'toque', 'flor', 'blanca', 'herbáceo', 'fresco', 'fácil', 'intenso', 'boca', 'producto', 'bobet']"
25,Rosado,Francesc G, segunda botella que nos hemos bebido del rosado  macerado  de castell d encús elaborado para su club y hay que reconocer que esta vez me ha gustado más     merlot  color pálido  cebolla  acidez menos marcada en boca en esta ocasión  suave  delicado  elegante  fruta de hueso y algo de roja  cereza   flores silvestres  complejo  toque salino  interesante poderlo comparar con su  hermano  sangrado  ,"['segunda', 'botella', 'bebido', 'rosado', 'macerado', 'castell', 'encús', 'elaborado', 'club', 'reconocer', 'vez', 'gustado', 'merlot', 'color', 'pálido', 'cebolla', 'acidez', 'menos', 'marcada', 'boca', 'ocasión', 'suave', 'delicado', 'elegante', 'fruta', 'hueso', 'roja', 'cereza', 'flores', 'silvestres', 'complejo', 'toque', 'salino', 'interesante', 'poderlo', 'comparar', 'hermano', 'sangrado']","['botella', 'bebido', 'rosado', 'macerado', 'elaborado', 'club', 'reconocer', 'vez', 'gustar', 'merlot', 'color', 'pálido', 'cebolla', 'acidez', 'menos', 'marcada', 'boca', 'ocasión', 'suave', 'delicado', 'elegante', 'fruta', 'hueso', 'rojo', 'cereza', 'flor', 'silvestre', 'complejo', 'toque', 'salino', 'interesante', 'comparar', 'hermano', 'sangrado']","['botella', 'bebido', 'rosado', 'macerado', 'elaborado', 'club', 'reconocer', 'vez', 'gustar', 'merlot', 'color', 'pálido', 'cebolla', 'acidez', 'menos', 'marcada', 'boca', 'ocasión', 'suave', 'delicado', 'elegante', 'fruta', 'hueso', 'rojo', 'cereza', 'flor', 'silvestre', 'complejo', 'toque', 'salino', 'interesante', 'comparar', 'hermano', 'sangrado']"
26,Rosado,Francesc G, divertido rosado de cádiz  el puerto de santa maría   elaborado con cabernet sauvignon  viñas de   años  con   meses de crianza en inox con sus lías después de un prensado leve  rosado de lágrima   rosa pálido muy brillante  fruta roja  fresa  frambuesa  sandía   toque herbáceo  floral  buena acidez  fresco  sedoso  fácil  producción de     botellas  ,"['divertido', 'rosado', 'cádiz', 'puerto', 'santa', 'maría', 'elaborado', 'cabernet', 'sauvignon', 'viñas', 'años', 'meses', 'crianza', 'inox', 'lías', 'después', 'prensado', 'leve', 'rosado', 'lágrima', 'rosa', 'pálido', 'brillante', 'fruta', 'roja', 'fresa', 'frambuesa', 'sandía', 'toque', 'herbáceo', 'floral', 'buena', 'acidez', 'fresco', 'sedoso', 'fácil', 'producción', 'botellas']","['divertido', 'rosado', 'puerto', 'elaborado', 'cabernet', 'sauvignon', 'viña', 'año', 'crianza', 'inoxidable', 'prensado', 'leve', 'rosado', 'lágrima', 'rosa', 'pálido', 'brillante', 'fruta', 'rojo', 'fresa', 'frambuesa', 'sandía', 'toque', 'herbáceo', 'floral', 'acidez', 'fresco', 'sedoso', 'fácil', 'producción', 'botella']","['divertido', 'rosado', 'puerto', 'elaborado', 'cabernet', 'sauvignon', 'viña', 'año', 'crianza', 'inoxidable', 'prensado', 'leve', 'rosado', 'lágrima', 'rosa', 'pálido', 'brillante', 'fruta', 'rojo', 'fresa', 'frambuesa', 'sandía', 'toque', 'herbáceo', 'floral', 'acidez', 'fresco', 'sedoso', 'fácil', 'producción', 'botella']"
27,Rosado,Francesc G, nueva y grata sorpresa balear    gran rcp  sobre los  € si no recuerdo mal      manto negro  color asalmonado muy bonito  frutos silvestres  herbáceo  toque amargo  con cuerpo y buen postgusto  habíamos ya probado el tinto y no sé yo si me quedo con este  fue amor a primera vista en la tienda de manacor donde lo compramos  y de allí nos llevamos un tinto hermano mayor que est a buen recaudo en casa  ,"['nueva', 'grata', 'sorpresa', 'balear', 'gran', 'rcp', 'si', 'recuerdo', 'mal', 'manto', 'negro', 'color', 'asalmonado', 'bonito', 'frutos', 'silvestres', 'herbáceo', 'toque', 'amargo', 'cuerpo', 'buen', 'postgusto', 'probado', 'tinto', 'sé', 'si', 'quedo', 'amor', 'primera', 'vista', 'tienda', 'manacor', 'compramos', 'allí', 'llevamos', 'tinto', 'hermano', 'mayor', 'est', 'buen', 'recaudo', 'casa']","['nueva', 'grata', 'sorpresa', 'rcp', 'recordar', 'mal', 'manto', 'negro', 'color', 'asalmonado', 'bonito', 'fruta', 'silvestre', 'herbáceo', 'toque', 'amargo', 'cuerpo', 'postgusto', 'probar', 'tinto', 'saber', 'amor', 'primer', 'vista', 'tienda', 'comprar', 'tinto', 'hermano', 'mayor', 'casa']","['nueva', 'grata', 'sorpresa', 'rcp', 'recordar', 'mal', 'manto', 'negro', 'color', 'asalmonado', 'bonito', 'fruta', 'silvestre', 'herbáceo', 'toque', 'amargo', 'cuerpo', 'postgusto', 'probar', 'tinto', 'saber', 'amor', 'primer', 'vista', 'tienda', 'comprar', 'tinto', 'hermano', 'mayor', 'casa']"
28,Rosado,Francesc G, cuando te apetece cava y la carta no da mucho de sí  si te encuentras este no dudas  no fallará  macabeo       xarel lo       parellada      y monastrell      que le da un color rosa asalmonado elegante y sutil  crianza de   meses en botella  fruta roja fresca  toque floral  notas herbáceas  sutil  fácil    fresco  directo    uno de los que siempre funcionan    ,"['apetece', 'cava', 'carta', 'da', 'si', 'encuentras', 'dudas', 'fallará', 'macabeo', 'xarel', 'parellada', 'monastrell', 'da', 'color', 'rosa', 'asalmonado', 'elegante', 'sutil', 'crianza', 'meses', 'botella', 'fruta', 'roja', 'fresca', 'toque', 'floral', 'notas', 'herbáceas', 'sutil', 'fácil', 'fresco', 'directo', 'siempre', 'funcionan']","['apetecer', 'cava', 'carta', 'encontrar', 'dudar', 'macabeo', 'xarel', 'parellada', 'monastrell', 'color', 'rosa', 'asalmonado', 'elegante', 'sutil', 'crianza', 'botella', 'fruta', 'rojo', 'fresco', 'toque', 'floral', 'nota', 'herbáceo', 'sutil', 'fácil', 'fresco', 'directo']","['apetecer', 'cava', 'carta', 'encontrar', 'dudar', 'macabeo', 'xarel', 'parellada', 'monastrell', 'color', 'rosa', 'asalmonado', 'elegante', 'sutil', 'crianza', 'botella', 'fruta', 'rojo', 'fresco', 'toque', 'floral', 'nota', 'herbáceo', 'sutil', 'fácil', 'fresco', 'directo']"
29,Rosado,Francesc G, sólo por la situación sinigual donde lo tomamos y con una excelente comida  ya se vale         valldemossa  mallorca   pequeño restaurante ante la casa museo de chopin    cs y syrah sin crianza  rojo cereza brillante  fruta roja fresca  herbáceo  botella con tapón de cristal  bodega con mayoria de capital alemán  correcto  no es una escalera al cielo como dice su nombre pero tampoco te lleva al purgatorio  ,"['sólo', 'situación', 'sinigual', 'tomamos', 'excelente', 'comida', 'vale', 'valldemossa', 'mallorca', 'pequeño', 'restaurante', 'casa', 'museo', 'chopin', 'cs', 'syrah', 'crianza', 'rojo', 'cereza', 'brillante', 'fruta', 'roja', 'fresca', 'herbáceo', 'botella', 'tapón', 'cristal', 'bodega', 'mayoria', 'capital', 'alemán', 'correcto', 'escalera', 'cielo', 'dice', 'nombre', 'tampoco', 'lleva', 'purgatorio']","['tomar', 'excelente', 'comida', 'valer', 'mallorca', 'pequeña', 'restaurante', 'casa', 'museo', 'cs', 'syrah', 'crianza', 'rojo', 'cereza', 'brillante', 'fruta', 'rojo', 'fresco', 'herbáceo', 'botella', 'tapón', 'cristal', 'bodega', 'correcto', 'cielo', 'llevar']","['tomar', 'excelente', 'comida', 'valer', 'mallorca', 'pequeña', 'restaurante', 'casa', 'museo', 'cs', 'syrah', 'crianza', 'rojo', 'cereza', 'brillante', 'fruta', 'rojo', 'fresco', 'herbáceo', 'botella', 'tapón', 'cristal', 'bodega', 'correcto', 'cielo', 'llevar']"
30,Rosado,Francesc G,  tastets de gratallops     sorprendente rosado elaborado con cariñena  algo poco habitual  color anaranjado brillante  untuoso  fruta roja  especiado  sotobosque  potente  con cuerpo  largo y sedoso en boca  sorprendente  ,"['tastets', 'gratallops', 'sorprendente', 'rosado', 'elaborado', 'cariñena', 'habitual', 'color', 'anaranjado', 'brillante', 'untuoso', 'fruta', 'roja', 'especiado', 'sotobosque', 'potente', 'cuerpo', 'largo', 'sedoso', 'boca', 'sorprendente']","['gusto', 'gratallops', 'sorprendente', 'rosado', 'elaborado', 'cariñena', 'habitual', 'color', 'anaranjado', 'brillante', 'untuoso', 'fruta', 'rojo', 'especiado', 'sotobosque', 'potente', 'cuerpo', 'largo', 'sedoso', 'boca', 'sorprendente']","['gusto', 'gratallops', 'sorprendente', 'rosado', 'elaborado', 'cariñena', 'habitual', 'color', 'anaranjado', 'brillante', 'untuoso', 'fruta', 'rojo', 'especiado', 'sotobosque', 'potente', 'cuerpo', 'largo', 'sedoso', 'boca', 'sorprendente']"
31,Rosado,Francesc G, muy buen cava de raventós i blanc p macabeo       xarel lo       parellada      y finalmente monastrell      que le da un color rosa asalmonado muy elegante  crianza de   meses en botella  elegante y fina burbuja  fruta roja fresca  toque floral  notas herbáceas  sutil  fácil    al lado del mar   con arroz caldoso   en la mejor compañía imaginable    ,"['buen', 'cava', 'raventós', 'blanc', 'macabeo', 'xarel', 'parellada', 'finalmente', 'monastrell', 'da', 'color', 'rosa', 'asalmonado', 'elegante', 'crianza', 'meses', 'botella', 'elegante', 'fina', 'burbuja', 'fruta', 'roja', 'fresca', 'toque', 'floral', 'notas', 'herbáceas', 'sutil', 'fácil', 'lado', 'mar', 'arroz', 'caldoso', 'mejor', 'compañía', 'imaginable']","['cava', 'blanca', 'macabeo', 'xarel', 'parellada', 'monastrell', 'color', 'rosa', 'asalmonado', 'elegante', 'crianza', 'botella', 'elegante', 'fina', 'burbuja', 'fruta', 'rojo', 'fresco', 'toque', 'floral', 'nota', 'herbáceo', 'sutil', 'fácil', 'lado', 'mar', 'arroz', 'mejor', 'compañía']","['cava', 'blanca', 'macabeo', 'xarel', 'parellada', 'monastrell', 'color', 'rosa', 'asalmonado', 'elegante', 'crianza', 'botella', 'elegante', 'fina', 'burbuja', 'fruta', 'rojo', 'fresco', 'toque', 'floral', 'nota', 'herbáceo', 'sutil', 'fácil', 'lado', 'mar', 'arroz', 'mejor', 'compañía']"
32,Rosado,Francesc G, interesante nueva creación de raul bobet en castell d encús  rosado    merlot elaborado por el método de sangrado  también elabora otro pero por maceración   rosa intenso y brillante  fruta roja  fresa  sandía  toque flores blancas  herbáceo  fresco  fácil  acidez ajustada  de momento sólo se puede adquirir a través del club de la bodega  ,"['interesante', 'nueva', 'creación', 'raul', 'bobet', 'castell', 'encús', 'rosado', 'merlot', 'elaborado', 'método', 'sangrado', 'elabora', 'maceración', 'rosa', 'intenso', 'brillante', 'fruta', 'roja', 'fresa', 'sandía', 'toque', 'flores', 'blancas', 'herbáceo', 'fresco', 'fácil', 'acidez', 'ajustada', 'momento', 'sólo', 'puede', 'adquirir', 'través', 'club', 'bodega']","['interesante', 'nueva', 'creación', 'bobet', 'rosado', 'merlot', 'elaborado', 'método', 'sangrado', 'elaborar', 'maceración', 'rosa', 'intenso', 'brillante', 'fruta', 'rojo', 'fresa', 'sandía', 'toque', 'flor', 'blanca', 'herbáceo', 'fresco', 'fácil', 'acidez', 'ajustada', 'momento', 'poder', 'club', 'bodega']","['interesante', 'nueva', 'creación', 'bobet', 'rosado', 'merlot', 'elaborado', 'método', 'sangrado', 'elaborar', 'maceración', 'rosa', 'intenso', 'brillante', 'fruta', 'rojo', 'fresa', 'sandía', 'toque', 'flor', 'blanca', 'herbáceo', 'fresco', 'fácil', 'acidez', 'ajustada', 'momento', 'poder', 'club', 'bodega']"
33,Rosado,Francesc G, muy buen trabajo de raventós i blanc  cava rosado palidísimo     macabeo     xarel lo     parellada y un    de monastrell  crianza de   meses en botella  burbuja finísima  fruta roja  notas herbáceas y florales  sutil  fácil  elegante  de los de tener siempre una botella en la nevera  ,"['buen', 'trabajo', 'raventós', 'blanc', 'cava', 'rosado', 'palidísimo', 'macabeo', 'xarel', 'parellada', 'monastrell', 'crianza', 'meses', 'botella', 'burbuja', 'finísima', 'fruta', 'roja', 'notas', 'herbáceas', 'florales', 'sutil', 'fácil', 'elegante', 'tener', 'siempre', 'botella', 'nevera']","['trabajo', 'blanca', 'cava', 'rosado', 'macabeo', 'xarel', 'parellada', 'monastrell', 'crianza', 'botella', 'burbuja', 'fruta', 'rojo', 'nota', 'herbáceo', 'floral', 'sutil', 'fácil', 'elegante', 'botella', 'nevera']","['trabajo', 'blanca', 'cava', 'rosado', 'macabeo', 'xarel', 'parellada', 'monastrell', 'crianza', 'botella', 'burbuja', 'fruta', 'rojo', 'nota', 'herbáceo', 'floral', 'sutil', 'fácil', 'elegante', 'botella', 'nevera']"
34,Rosado,Francesc G, rosado rdd elaborado con    tempranillo  rojo intenso  brillante  fresco  herbáceo  fruta roja y del bosque  nada dulzón  toque floral  de los que te bebes sin darte cuenta  ,"['rosado', 'rdd', 'elaborado', 'tempranillo', 'rojo', 'intenso', 'brillante', 'fresco', 'herbáceo', 'fruta', 'roja', 'bosque', 'dulzón', 'toque', 'floral', 'bebes', 'darte', 'cuenta']","['rosado', 'elaborado', 'tempranillo', 'rojo', 'intenso', 'brillante', 'fresco', 'herbáceo', 'fruta', 'rojo', 'bosque', 'dulzón', 'toque', 'floral', 'beber', 'contar']","['rosado', 'elaborado', 'tempranillo', 'rojo', 'intenso', 'brillante', 'fresco', 'herbáceo', 'fruta', 'rojo', 'bosque', 'dulzón', 'toque', 'floral', 'beber', 'contar']"
35,Rosado,Francesc G, muy buen rosado con excelente rcp  rosado con alma de tino aunque es cierto que respecto a añadas anteriores  es más suave  más ligero  más rosado vaya       prieto picudo con   meses de crianza en sus lías en inox  rojo intenso  mucha fruta roja  cereza  fresa  sandía   toques florales  goloso  sedoso  herbáceo  largo postgusto  de los que siempre funcionan   ,"['buen', 'rosado', 'excelente', 'rcp', 'rosado', 'alma', 'tino', 'aunque', 'cierto', 'respecto', 'añadas', 'anteriores', 'suave', 'ligero', 'rosado', 'vaya', 'prieto', 'picudo', 'meses', 'crianza', 'lías', 'inox', 'rojo', 'intenso', 'mucha', 'fruta', 'roja', 'cereza', 'fresa', 'sandía', 'toques', 'florales', 'goloso', 'sedoso', 'herbáceo', 'largo', 'postgusto', 'siempre', 'funcionan']","['rosado', 'excelente', 'rcp', 'rosado', 'alma', 'tino', 'respecto', 'añada', 'anterior', 'suave', 'ligero', 'rosado', 'prieto', 'picudo', 'crianza', 'inoxidable', 'rojo', 'intenso', 'fruta', 'rojo', 'cereza', 'fresa', 'sandía', 'toque', 'floral', 'goloso', 'sedoso', 'herbáceo', 'largo', 'postgusto']","['rosado', 'excelente', 'rcp', 'rosado', 'alma', 'tino', 'respecto', 'añada', 'anterior', 'suave', 'ligero', 'rosado', 'prieto', 'picudo', 'crianza', 'inoxidable', 'rojo', 'intenso', 'fruta', 'rojo', 'cereza', 'fresa', 'sandía', 'toque', 'floral', 'goloso', 'sedoso', 'herbáceo', 'largo', 'postgusto']"
